group,conversion,spend
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,110.33
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,124.73
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,154.46
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,113.73
In-House,1,231.28
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,120.73
In-House,0,NA
In-House,1,92.65
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,124.19
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,205.83
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,101.49
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,117.13
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,203.54
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,173.57
In-House,0,NA
In-House,0,NA
In-House,1,134.69
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,108.87
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,144.68
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,97.18
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,124.55
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,101.09
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,169.03
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,182.02
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,256.99
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,73.01
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,108.94
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,219.21
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,206.04
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,145.11
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,218.57
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,207.18
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,228.6
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,206.53
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,112.63
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,161.43
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,109.71
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,158.16
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,70.21
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,155.89
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,243.01
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,25.54
In-House,1,92.35
In-House,0,NA
In-House,1,223.17
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,229.76
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,123.39
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,125.73
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,149.52
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,194.19
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,1,251.27
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
In-House,0,NA
